# Time-averaged data for fix thermo_ave
# TimeStep v_T v_p v_rho v_Etot v_Ekin v_Epot
246200 1.06073 0.458383 0.726 -3.42482 1.59078 -5.0156
246220 1.06435 0.436878 0.726 -3.42458 1.5962 -5.02078
246240 1.06932 0.418323 0.726 -3.42254 1.60365 -5.0262
246260 1.06411 0.449322 0.726 -3.41913 1.59585 -5.01498
246280 1.06599 0.456846 0.726 -3.41391 1.59866 -5.01257
246300 1.07447 0.441209 0.726 -3.40699 1.61138 -5.01837
246320 1.08122 0.436358 0.726 -3.39948 1.6215 -5.02098
246340 1.08737 0.434809 0.726 -3.39258 1.63072 -5.0233
246360 1.08505 0.464358 0.726 -3.38716 1.62725 -5.01442
246380 1.08061 0.49568 0.726 -3.3831 1.62059 -5.00369
246400 1.08647 0.478073 0.726 -3.37994 1.62939 -5.00933
246420 1.0863 0.482922 0.726 -3.37806 1.62913 -5.00718
246440 1.08141 0.506009 0.726 -3.37723 1.62179 -4.99903
246460 1.08268 0.500165 0.726 -3.37683 1.62369 -5.00052
246480 1.08597 0.481899 0.726 -3.37682 1.62863 -5.00545
246500 1.09104 0.453857 0.726 -3.37747 1.63623 -5.0137
246520 1.09231 0.440164 0.726 -3.37906 1.63813 -5.0172
246540 1.09016 0.438818 0.726 -3.38155 1.63491 -5.01646
246560 1.09109 0.423443 0.726 -3.38465 1.63631 -5.02096
246580 1.08628 0.433093 0.726 -3.38832 1.6291 -5.01743
246600 1.07602 0.466083 0.726 -3.392 1.61371 -5.00571
246620 1.07347 0.464901 0.726 -3.39476 1.60989 -5.00465
246640 1.07787 0.433822 0.726 -3.39657 1.61649 -5.01306
246660 1.07707 0.427953 0.726 -3.39794 1.61528 -5.01322
246680 1.06764 0.462652 0.726 -3.39878 1.60114 -4.99993
246700 1.06784 0.459008 0.726 -3.39824 1.60143 -4.99968
246720 1.08336 0.394631 0.726 -3.3964 1.62471 -5.02111
246740 1.08282 0.404561 0.726 -3.39461 1.62391 -5.01853
246760 1.07601 0.445778 0.726 -3.3929 1.6137 -5.0066
246780 1.08264 0.428941 0.726 -3.39045 1.62364 -5.01409
246800 1.0945 0.390209 0.726 -3.38759 1.64143 -5.02902
246820 1.09661 0.397872 0.726 -3.38544 1.64459 -5.03002
246840 1.08834 0.452218 0.726 -3.38456 1.63218 -5.01675
246860 1.0773 0.514061 0.726 -3.38451 1.61562 -5.00013
246880 1.07306 0.540361 0.726 -3.38415 1.60927 -4.99343
246900 1.07534 0.534325 0.726 -3.38278 1.61269 -4.99547
246920 1.08158 0.510679 0.726 -3.38042 1.62205 -5.00247
246940 1.08636 0.495141 0.726 -3.37773 1.62922 -5.00695
246960 1.08457 0.51016 0.726 -3.37533 1.62653 -5.00187
246980 1.08273 0.525183 0.726 -3.37317 1.62377 -4.99694
247000 1.09178 0.49228 0.726 -3.37125 1.63734 -5.00859
247020 1.09104 0.497628 0.726 -3.37045 1.63623 -5.00668
247040 1.08823 0.51172 0.726 -3.37097 1.63202 -5.00299
247060 1.0853 0.525902 0.726 -3.3726 1.62762 -5.00022
247080 1.08211 0.539252 0.726 -3.37512 1.62284 -4.99796
247100 1.0798 0.546503 0.726 -3.37827 1.61937 -4.99765
247120 1.07513 0.559298 0.726 -3.38177 1.61237 -4.99413
247140 1.07662 0.540406 0.726 -3.38518 1.61461 -4.99979
247160 1.08038 0.505922 0.726 -3.38863 1.62025 -5.00888
247180 1.08389 0.468705 0.726 -3.39262 1.62551 -5.01814
247200 1.08525 0.439625 0.726 -3.39768 1.62755 -5.02523
247220 1.07924 0.441527 0.726 -3.40395 1.61854 -5.02249
247240 1.07506 0.437924 0.726 -3.41078 1.61226 -5.02304
247260 1.06596 0.457785 0.726 -3.41739 1.59863 -5.01601
247280 1.05875 0.472774 0.726 -3.42259 1.5878 -5.01039
247300 1.05914 0.458367 0.726 -3.42555 1.58839 -5.01394
247320 1.06467 0.4275 0.726 -3.42624 1.59668 -5.02292
247340 1.06897 0.409235 0.726 -3.42505 1.60314 -5.02818
247360 1.06566 0.429812 0.726 -3.42206 1.59817 -5.02023
247380 1.06677 0.439316 0.726 -3.41644 1.59984 -5.01628
247400 1.0734 0.435243 0.726 -3.40744 1.60977 -5.01722
247420 1.07805 0.448132 0.726 -3.39556 1.61676 -5.01232
247440 1.08559 0.450223 0.726 -3.38286 1.62805 -5.01091
247460 1.09813 0.424189 0.726 -3.37239 1.64687 -5.01927
247480 1.10614 0.410089 0.726 -3.36631 1.65888 -5.02519
247500 1.09727 0.463066 0.726 -3.36448 1.64558 -5.01006
247520 1.08775 0.516305 0.726 -3.36496 1.6313 -4.99626
247540 1.08609 0.531713 0.726 -3.3662 1.6288 -4.995
247560 1.08711 0.529604 0.726 -3.36791 1.63034 -4.99824
247580 1.08295 0.541921 0.726 -3.37007 1.6241 -4.99416
247600 1.08555 0.518296 0.726 -3.37239 1.62801 -5.00039
247620 1.0942 0.461608 0.726 -3.37524 1.64097 -5.01621
247640 1.09676 0.426478 0.726 -3.37957 1.64481 -5.02438
247660 1.08849 0.435824 0.726 -3.38552 1.63241 -5.01794
247680 1.079 0.448529 0.726 -3.39202 1.61818 -5.0102
247700 1.07862 0.421474 0.726 -3.39793 1.6176 -5.01553
247720 1.08319 0.37653 0.726 -3.40308 1.62445 -5.02754
247740 1.0853 0.352212 0.726 -3.40796 1.62762 -5.03558
247760 1.07485 0.392844 0.726 -3.41254 1.61195 -5.0245
247780 1.0645 0.442677 0.726 -3.41577 1.59643 -5.01221
247800 1.05895 0.475992 0.726 -3.41678 1.5881 -5.00488
247820 1.06263 0.470505 0.726 -3.41542 1.59362 -5.00904
247840 1.06949 0.451442 0.726 -3.41252 1.60392 -5.01644
247860 1.07341 0.446717 0.726 -3.40908 1.6098 -5.01888
247880 1.07289 0.462755 0.726 -3.40567 1.60902 -5.01469
247900 1.06965 0.490321 0.726 -3.40231 1.60415 -5.00646
247920 1.06789 0.508622 0.726 -3.39873 1.60151 -5.00024
247940 1.07941 0.467275 0.726 -3.39495 1.61879 -5.01375
247960 1.08866 0.433635 0.726 -3.39204 1.63266 -5.0247
247980 1.08185 0.467746 0.726 -3.39053 1.62246 -5.01299
248000 1.0783 0.486553 0.726 -3.38957 1.61712 -5.00669
248020 1.08693 0.449333 0.726 -3.38869 1.63007 -5.01876
248040 1.09625 0.407113 0.726 -3.38874 1.64404 -5.03279
248060 1.08979 0.430927 0.726 -3.3905 1.63436 -5.02487
248080 1.07753 0.476204 0.726 -3.39325 1.61597 -5.00922
248100 1.07444 0.477253 0.726 -3.39569 1.61134 -5.00703
248120 1.07795 0.448022 0.726 -3.39754 1.61661 -5.01415
248140 1.0831 0.415055 0.726 -3.39923 1.62433 -5.02356
248160 1.08249 0.412254 0.726 -3.40138 1.62341 -5.0248
248180 1.07519 0.442221 0.726 -3.40413 1.61246 -5.01659
248200 1.07144 0.456304 0.726 -3.4069 1.60684 -5.01374
248220 1.07637 0.429287 0.726 -3.40956 1.61424 -5.0238
248240 1.07629 0.417515 0.726 -3.41285 1.61412 -5.02697
248260 1.07066 0.423915 0.726 -3.41731 1.60567 -5.02298
248280 1.06499 0.426625 0.726 -3.42265 1.59717 -5.01982
248300 1.06708 0.394511 0.726 -3.42815 1.6003 -5.02845
248320 1.07148 0.354387 0.726 -3.43354 1.60689 -5.04043
248340 1.06704 0.358091 0.726 -3.43881 1.60023 -5.03904
248360 1.0582 0.386988 0.726 -3.44312 1.58698 -5.03009
248380 1.05905 0.380946 0.726 -3.44536 1.58825 -5.03361
248400 1.05563 0.399399 0.726 -3.44519 1.58313 -5.02831
248420 1.05146 0.429457 0.726 -3.44194 1.57688 -5.01882
248440 1.05613 0.431729 0.726 -3.43486 1.58388 -5.01874
248460 1.06184 0.439907 0.726 -3.42444 1.59244 -5.01688
248480 1.06879 0.450595 0.726 -3.41252 1.60287 -5.01539
248500 1.07512 0.465089 0.726 -3.40158 1.61236 -5.01394
248520 1.07686 0.494477 0.726 -3.39293 1.61497 -5.00789
248540 1.08133 0.504821 0.726 -3.38637 1.62168 -5.00804
248560 1.0874 0.496215 0.726 -3.38153 1.63078 -5.01231
248580 1.09548 0.465921 0.726 -3.37842 1.6429 -5.02132
248600 1.10126 0.437225 0.726 -3.37747 1.65157 -5.02904
248620 1.09722 0.447515 0.726 -3.37901 1.6455 -5.0245
248640 1.08834 0.478711 0.726 -3.38251 1.63218 -5.01469
248660 1.08031 0.506372 0.726 -3.38702 1.62015 -5.00716
248680 1.07467 0.523451 0.726 -3.39162 1.61169 -5.00331
248700 1.06908 0.539843 0.726 -3.39563 1.6033 -4.99893
248720 1.06705 0.540854 0.726 -3.39848 1.60025 -4.99873
248740 1.07136 0.516411 0.726 -3.4 1.60672 -5.00672
248760 1.07378 0.503539 0.726 -3.40056 1.61035 -5.01091
248780 1.06992 0.520878 0.726 -3.40033 1.60455 -5.00489
248800 1.06728 0.536231 0.726 -3.39875 1.60059 -4.99935
248820 1.06867 0.539044 0.726 -3.39506 1.60269 -4.99775
248840 1.07588 0.527602 0.726 -3.3887 1.61349 -5.00219
248860 1.08149 0.535479 0.726 -3.37983 1.62191 -5.00174
248880 1.08901 0.545434 0.726 -3.36939 1.63319 -5.00258
248900 1.08563 0.603087 0.726 -3.35914 1.62811 -4.98726
248920 1.07881 0.668383 0.726 -3.34995 1.6179 -4.96784
248940 1.089 0.649126 0.726 -3.34186 1.63317 -4.97503
248960 1.10586 0.588145 0.726 -3.33616 1.65845 -4.99461
248980 1.1109 0.56631 0.726 -3.33426 1.66602 -5.00028
249000 1.11065 0.558307 0.726 -3.33613 1.66565 -5.00178
249020 1.11 0.545848 0.726 -3.34115 1.66467 -5.00582
249040 1.09856 0.574411 0.726 -3.34843 1.6475 -4.99593
249060 1.08947 0.588545 0.726 -3.35605 1.63388 -4.98993
249080 1.08951 0.55778 0.726 -3.36269 1.63393 -4.99662
249100 1.09609 0.49717 0.726 -3.36856 1.64381 -5.01237
249120 1.09574 0.470368 0.726 -3.37445 1.64329 -5.01774
249140 1.08523 0.494286 0.726 -3.38036 1.62751 -5.00788
249160 1.0757 0.519353 0.726 -3.38544 1.61323 -4.99867
249180 1.0742 0.512619 0.726 -3.38913 1.61097 -5.0001
249200 1.08081 0.475024 0.726 -3.39174 1.6209 -5.01264
249220 1.07746 0.484282 0.726 -3.39409 1.61587 -5.00996
249240 1.06689 0.526124 0.726 -3.3959 1.60001 -4.99591
249260 1.06661 0.522657 0.726 -3.39625 1.5996 -4.99585
249280 1.07574 0.478162 0.726 -3.39509 1.61328 -5.00838
249300 1.07915 0.459522 0.726 -3.39324 1.6184 -5.01164
249320 1.07905 0.458864 0.726 -3.39105 1.61825 -5.0093
249340 1.08504 0.435526 0.726 -3.38851 1.62724 -5.01574
249360 1.09031 0.418498 0.726 -3.38612 1.63514 -5.02126
249380 1.09246 0.420813 0.726 -3.3845 1.63836 -5.02285
249400 1.08692 0.461709 0.726 -3.38405 1.63005 -5.0141
249420 1.07379 0.535994 0.726 -3.38437 1.61036 -4.99473
249440 1.07293 0.555018 0.726 -3.38413 1.60908 -4.99321
249460 1.08283 0.52406 0.726 -3.38289 1.62392 -5.0068
249480 1.08655 0.516957 0.726 -3.38144 1.6295 -5.01094
249500 1.08245 0.541079 0.726 -3.38032 1.62335 -5.00367
249520 1.08093 0.551771 0.726 -3.37927 1.62107 -5.00034
249540 1.08516 0.535897 0.726 -3.37816 1.62741 -5.00558
249560 1.08832 0.523532 0.726 -3.3775 1.63216 -5.00965
249580 1.08285 0.547715 0.726 -3.37769 1.62395 -5.00164
249600 1.07149 0.595109 0.726 -3.37821 1.60692 -4.98513
249620 1.07192 0.588985 0.726 -3.37788 1.60756 -4.98544
249640 1.08275 0.536443 0.726 -3.37657 1.6238 -5.00037
249660 1.08681 0.514128 0.726 -3.37529 1.6299 -5.00519
249680 1.08442 0.52205 0.726 -3.37461 1.62631 -5.00092
249700 1.08469 0.519212 0.726 -3.37443 1.6267 -5.00114
249720 1.08762 0.506312 0.726 -3.37487 1.6311 -5.00596
249740 1.07949 0.542268 0.726 -3.37624 1.61891 -4.99514
249760 1.0751 0.560836 0.726 -3.37786 1.61232 -4.99018
249780 1.08497 0.512622 0.726 -3.37936 1.62713 -5.00649
249800 1.0892 0.481888 0.726 -3.38174 1.63347 -5.0152
249820 1.08472 0.484481 0.726 -3.38571 1.62675 -5.01247
249840 1.08003 0.485188 0.726 -3.39106 1.61973 -5.01078
249860 1.07645 0.479689 0.726 -3.39728 1.61435 -5.01162
249880 1.07053 0.484287 0.726 -3.40377 1.60548 -5.00925
249900 1.06912 0.470893 0.726 -3.4097 1.60336 -5.01306
249920 1.07159 0.442619 0.726 -3.41477 1.60706 -5.02183
249940 1.07197 0.426785 0.726 -3.41916 1.60763 -5.02679
249960 1.06559 0.445205 0.726 -3.42286 1.59807 -5.02093
249980 1.0565 0.479574 0.726 -3.4251 1.58443 -5.00953
250000 1.05941 0.466579 0.726 -3.42484 1.5888 -5.01365
250020 1.06832 0.433903 0.726 -3.42186 1.60217 -5.02403
250040 1.07508 0.421849 0.726 -3.41643 1.6123 -5.02873
250060 1.07345 0.458526 0.726 -3.40868 1.60985 -5.01853
250080 1.06907 0.517474 0.726 -3.39831 1.60328 -5.00159
250100 1.06989 0.558797 0.726 -3.38568 1.60451 -4.99019
250120 1.07897 0.558576 0.726 -3.37306 1.61813 -4.9912
250140 1.09389 0.518229 0.726 -3.36345 1.64051 -5.00396
250160 1.10147 0.495292 0.726 -3.35827 1.65188 -5.01016
250180 1.09504 0.52544 0.726 -3.35677 1.64223 -4.999
250200 1.09018 0.546577 0.726 -3.35727 1.63495 -4.99222
250220 1.08978 0.544939 0.726 -3.35888 1.63434 -4.99322
250240 1.09148 0.53061 0.726 -3.36142 1.63689 -4.99831
250260 1.09538 0.505024 0.726 -3.36516 1.64274 -5.0079
250280 1.09192 0.509475 0.726 -3.37049 1.63756 -5.00804
250300 1.08528 0.526406 0.726 -3.37694 1.6276 -5.00455
250320 1.08037 0.53296 0.726 -3.38366 1.62024 -5.0039
250340 1.07731 0.529285 0.726 -3.38993 1.61565 -5.00557
250360 1.07366 0.529064 0.726 -3.3953 1.61016 -5.00547
250380 1.07188 0.523177 0.726 -3.39947 1.60749 -5.00696
250400 1.07751 0.487035 0.726 -3.40246 1.61595 -5.01841
250420 1.08272 0.453779 0.726 -3.40499 1.62375 -5.02874
250440 1.07644 0.47271 0.726 -3.40761 1.61433 -5.02194
250460 1.06186 0.53142 0.726 -3.40964 1.59246 -5.00211
250480 1.05675 0.552978 0.726 -3.40963 1.58481 -4.99444
250500 1.06702 0.512586 0.726 -3.40694 1.6002 -5.00714
250520 1.07676 0.481335 0.726 -3.40217 1.61482 -5.01699
250540 1.07899 0.493817 0.726 -3.39593 1.61816 -5.01409
250560 1.07707 0.534829 0.726 -3.388 1.61528 -5.00328
250580 1.08049 0.558949 0.726 -3.37768 1.62042 -4.9981
250600 1.09395 0.541072 0.726 -3.36543 1.64059 -5.00602
250620 1.11159 0.500889 0.726 -3.35409 1.66706 -5.02115
250640 1.11462 0.512754 0.726 -3.34713 1.6716 -5.01873
250660 1.10226 0.577411 0.726 -3.34499 1.65306 -4.99805
250680 1.09511 0.606632 0.726 -3.34575 1.64233 -4.98808
250700 1.09428 0.596163 0.726 -3.348 1.64109 -4.98908
250720 1.09646 0.564452 0.726 -3.35113 1.64436 -4.99549
250740 1.09883 0.528646 0.726 -3.35493 1.64792 -5.00285
250760 1.0925 0.531094 0.726 -3.35916 1.63842 -4.99758
250780 1.08519 0.541375 0.726 -3.36312 1.62745 -4.99057
250800 1.08391 0.527451 0.726 -3.36644 1.62554 -4.99198
250820 1.08593 0.498077 0.726 -3.36941 1.62857 -4.99798
250840 1.09336 0.444375 0.726 -3.37261 1.63972 -5.01233
250860 1.09533 0.41375 0.726 -3.37696 1.64267 -5.01963
250880 1.0861 0.432288 0.726 -3.38258 1.62882 -5.01141
250900 1.08007 0.440409 0.726 -3.38848 1.61978 -5.00827
250920 1.08182 0.419039 0.726 -3.39406 1.6224 -5.01646
250940 1.08208 0.406762 0.726 -3.39946 1.6228 -5.02226
250960 1.07844 0.413041 0.726 -3.40472 1.61734 -5.02206
250980 1.0713 0.433734 0.726 -3.40941 1.60663 -5.01604
251000 1.06696 0.441926 0.726 -3.41286 1.60012 -5.01298
251020 1.06187 0.453942 0.726 -3.41467 1.59249 -5.00716
251040 1.05557 0.471537 0.726 -3.41428 1.58304 -4.99732
251060 1.06802 0.414765 0.726 -3.41115 1.60171 -5.01286
251080 1.08084 0.36643 0.726 -3.40621 1.62094 -5.02715
251100 1.08452 0.36997 0.726 -3.40069 1.62645 -5.02715
251120 1.08102 0.413921 0.726 -3.39499 1.62121 -5.0162
251140 1.07916 0.457486 0.726 -3.38863 1.61842 -5.00704
251160 1.07754 0.503536 0.726 -3.38106 1.61599 -4.99705
251180 1.07441 0.556719 0.726 -3.37186 1.61129 -4.98315
251200 1.08383 0.555716 0.726 -3.36099 1.62542 -4.9864
251220 1.0931 0.550596 0.726 -3.35033 1.63932 -4.98966
251240 1.09156 0.581544 0.726 -3.34222 1.63702 -4.97923
251260 1.09653 0.572266 0.726 -3.33717 1.64447 -4.98164
251280 1.10312 0.543975 0.726 -3.3353 1.65435 -4.98964
251300 1.09852 0.555948 0.726 -3.33624 1.64745 -4.9837
251320 1.09399 0.56491 0.726 -3.3387 1.64066 -4.97936
251340 1.09303 0.555616 0.726 -3.34178 1.63922 -4.981
251360 1.09575 0.528142 0.726 -3.34539 1.64329 -4.98868
251380 1.09727 0.503646 0.726 -3.34993 1.64558 -4.99551
251400 1.09573 0.489014 0.726 -3.35556 1.64327 -4.99883
251420 1.09631 0.461802 0.726 -3.36216 1.64414 -5.0063
251440 1.09533 0.440731 0.726 -3.36968 1.64267 -5.01234
251460 1.08537 0.460807 0.726 -3.37766 1.62774 -5.0054
251480 1.07561 0.484289 0.726 -3.38486 1.61309 -4.99795
251500 1.07582 0.46982 0.726 -3.39041 1.61341 -5.00382
251520 1.07927 0.447438 0.726 -3.39474 1.61858 -5.01331
251540 1.07404 0.469106 0.726 -3.39835 1.61074 -5.00909
251560 1.0661 0.506407 0.726 -3.40089 1.59884 -4.99972
251580 1.06931 0.497142 0.726 -3.40181 1.60365 -5.00545
251600 1.0738 0.48356 0.726 -3.40144 1.61037 -5.01181
251620 1.07128 0.502463 0.726 -3.40023 1.6066 -5.00683
251640 1.06659 0.533161 0.726 -3.39786 1.59956 -4.99742
251660 1.06704 0.542087 0.726 -3.39363 1.60024 -4.99387
251680 1.08031 0.496932 0.726 -3.38733 1.62014 -5.00747
251700 1.09593 0.446413 0.726 -3.38019 1.64356 -5.02376
251720 1.09375 0.477709 0.726 -3.37401 1.64029 -5.0143
251740 1.08796 0.527506 0.726 -3.36889 1.63161 -5.0005
251760 1.08456 0.56161 0.726 -3.36408 1.62651 -4.99059
251780 1.09249 0.540866 0.726 -3.35906 1.6384 -4.99746
251800 1.09931 0.523011 0.726 -3.35433 1.64863 -5.00296
251820 1.09494 0.555714 0.726 -3.35055 1.64208 -4.99263
251840 1.09301 0.58068 0.726 -3.34738 1.63919 -4.98657
251860 1.08958 0.607933 0.726 -3.34448 1.63404 -4.97851
251880 1.09396 0.597348 0.726 -3.34165 1.64061 -4.98226
251900 1.09951 0.576746 0.726 -3.33955 1.64894 -4.98849
251920 1.10077 0.568578 0.726 -3.33939 1.65083 -4.99022
251940 1.09412 0.586048 0.726 -3.34195 1.64085 -4.9828
251960 1.08834 0.59166 0.726 -3.34691 1.63218 -4.97909
251980 1.08567 0.575791 0.726 -3.35368 1.62818 -4.98186
252000 1.0851 0.545057 0.726 -3.36167 1.62733 -4.989
252020 1.08135 0.525629 0.726 -3.37031 1.62171 -4.99202
252040 1.07917 0.501132 0.726 -3.37867 1.61843 -4.9971
252060 1.07819 0.473995 0.726 -3.38621 1.61695 -5.00317
252080 1.07823 0.445484 0.726 -3.39276 1.61702 -5.00978
252100 1.0813 0.408753 0.726 -3.39848 1.62162 -5.0201
252120 1.07581 0.413615 0.726 -3.40367 1.61339 -5.01705
252140 1.07212 0.416573 0.726 -3.40793 1.60786 -5.01579
252160 1.06801 0.4239 0.726 -3.411 1.60169 -5.01269
252180 1.06294 0.437066 0.726 -3.4125 1.59409 -5.00659
252200 1.06583 0.419992 0.726 -3.41208 1.59843 -5.01051
252220 1.06825 0.409398 0.726 -3.4099 1.60205 -5.01196
252240 1.07158 0.40084 0.726 -3.4061 1.60705 -5.01314
252260 1.07563 0.39568 0.726 -3.40083 1.61312 -5.01395
252280 1.07677 0.409506 0.726 -3.39433 1.61483 -5.00916
252300 1.08476 0.400677 0.726 -3.38673 1.62681 -5.01354
252320 1.09466 0.387037 0.726 -3.379 1.64166 -5.02066
252340 1.09557 0.411491 0.726 -3.37251 1.64302 -5.01553
252360 1.08932 0.464238 0.726 -3.36755 1.63365 -5.0012
252380 1.08942 0.488989 0.726 -3.36351 1.63381 -4.99732
252400 1.08755 0.519609 0.726 -3.36015 1.63099 -4.99114
252420 1.08753 0.539411 0.726 -3.35711 1.63097 -4.98808
252440 1.09058 0.542323 0.726 -3.3541 1.63555 -4.98965
252460 1.09 0.556029 0.726 -3.35103 1.63467 -4.9857
252480 1.09346 0.548761 0.726 -3.34748 1.63986 -4.98734
252500 1.10296 0.514444 0.726 -3.34378 1.65411 -4.99789
252520 1.10239 0.519192 0.726 -3.34148 1.65325 -4.99474
252540 1.10035 0.52365 0.726 -3.34156 1.6502 -4.99176
252560 1.09772 0.520725 0.726 -3.34439 1.64625 -4.99064
252580 1.09118 0.522864 0.726 -3.34993 1.63644 -4.98638
252600 1.09144 0.487158 0.726 -3.3575 1.63683 -4.99433
252620 1.09357 0.438513 0.726 -3.3667 1.64003 -5.00673
252640 1.0891 0.41886 0.726 -3.37698 1.63332 -5.0103
252660 1.08167 0.416963 0.726 -3.38699 1.62219 -5.00918
252680 1.07832 0.405069 0.726 -3.3956 1.61715 -5.01276
252700 1.06754 0.429102 0.726 -3.40243 1.60098 -5.00341
252720 1.06964 0.40289 0.726 -3.40698 1.60414 -5.01112
252740 1.07602 0.362835 0.726 -3.40993 1.6137 -5.02364
252760 1.0752 0.360465 0.726 -3.41218 1.61247 -5.02466
252780 1.07284 0.37011 0.726 -3.41379 1.60894 -5.02273
252800 1.07624 0.358144 0.726 -3.41462 1.61404 -5.02866
252820 1.07746 0.359868 0.726 -3.41504 1.61587 -5.03091
252840 1.06527 0.424466 0.726 -3.41498 1.59758 -5.01256
252860 1.0599 0.464868 0.726 -3.41318 1.58953 -5.00271
252880 1.06558 0.459864 0.726 -3.40867 1.59804 -5.00671
252900 1.07429 0.444575 0.726 -3.4016 1.61111 -5.01271
252920 1.07984 0.444152 0.726 -3.39288 1.61944 -5.01233
252940 1.08916 0.42724 0.726 -3.38376 1.63341 -5.01717
252960 1.09352 0.43025 0.726 -3.37588 1.63995 -5.01584
252980 1.08792 0.476077 0.726 -3.37009 1.63156 -5.00165
253000 1.08488 0.511902 0.726 -3.36584 1.62699 -4.99282
253020 1.08896 0.517569 0.726 -3.36266 1.63312 -4.99578
253040 1.08971 0.536391 0.726 -3.36077 1.63424 -4.99501
253060 1.08678 0.566909 0.726 -3.36013 1.62984 -4.98998
253080 1.08865 0.569807 0.726 -3.36038 1.63264 -4.99302
253100 1.09189 0.557299 0.726 -3.36166 1.6375 -4.99916
253120 1.08966 0.558551 0.726 -3.36431 1.63416 -4.99847
253140 1.08578 0.558801 0.726 -3.36818 1.62834 -4.99651
253160 1.07863 0.565768 0.726 -3.37292 1.61762 -4.99053
253180 1.07453 0.55342 0.726 -3.37794 1.61148 -4.98941
253200 1.08288 0.483233 0.726 -3.38324 1.62399 -5.00723
253220 1.08768 0.424998 0.726 -3.39036 1.6312 -5.02155
253240 1.08062 0.415014 0.726 -3.40128 1.62061 -5.02189
253260 1.06768 0.425555 0.726 -3.41637 1.60121 -5.01758
253280 1.05639 0.430128 0.726 -3.43191 1.58427 -5.01618
253300 1.04936 0.429124 0.726 -3.44254 1.57373 -5.01626
253320 1.04744 0.422059 0.726 -3.4468 1.57084 -5.01764
253340 1.04703 0.419296 0.726 -3.44644 1.57023 -5.01667
253360 1.04808 0.417249 0.726 -3.44309 1.5718 -5.0149
253380 1.05425 0.400162 0.726 -3.43768 1.58107 -5.01874
253400 1.06078 0.390083 0.726 -3.43098 1.59086 -5.02184
253420 1.06443 0.399797 0.726 -3.42359 1.59633 -5.01992
253440 1.07082 0.401475 0.726 -3.41593 1.60591 -5.02184
253460 1.07751 0.401447 0.726 -3.40853 1.61594 -5.02446
253480 1.08027 0.41425 0.726 -3.40194 1.62008 -5.02202
253500 1.08242 0.422974 0.726 -3.39622 1.6233 -5.01952
253520 1.08957 0.403779 0.726 -3.39144 1.63403 -5.02547
253540 1.09349 0.394187 0.726 -3.3881 1.6399 -5.028
253560 1.08886 0.416605 0.726 -3.3864 1.63296 -5.01936
253580 1.09123 0.40444 0.726 -3.38586 1.63651 -5.02237
253600 1.09259 0.391349 0.726 -3.38668 1.63856 -5.02524
253620 1.08561 0.40931 0.726 -3.38907 1.62809 -5.01715
253640 1.08362 0.402715 0.726 -3.39243 1.6251 -5.01753
253660 1.08624 0.375174 0.726 -3.39675 1.62903 -5.02578
253680 1.07894 0.389885 0.726 -3.40228 1.61808 -5.02036
253700 1.07107 0.409099 0.726 -3.40835 1.60629 -5.01464
253720 1.06768 0.41144 0.726 -3.41405 1.60119 -5.01525
253740 1.06492 0.414939 0.726 -3.41888 1.59706 -5.01594
253760 1.06008 0.433174 0.726 -3.42241 1.5898 -5.01221
253780 1.06167 0.430623 0.726 -3.4241 1.59219 -5.01629
253800 1.06438 0.426935 0.726 -3.42374 1.59625 -5.02
253820 1.06946 0.416197 0.726 -3.42113 1.60387 -5.02499
253840 1.07282 0.418113 0.726 -3.4159 1.6089 -5.02481
253860 1.07077 0.454142 0.726 -3.40756 1.60583 -5.01338
253880 1.07188 0.490768 0.726 -3.39578 1.6075 -5.00328
253900 1.07884 0.509934 0.726 -3.38223 1.61794 -5.00017
253920 1.08318 0.536145 0.726 -3.37024 1.62445 -4.99469
253940 1.08496 0.56214 0.726 -3.36155 1.62712 -4.98868
253960 1.0876 0.572462 0.726 -3.35583 1.63107 -4.9869
253980 1.08893 0.578527 0.726 -3.35232 1.63306 -4.98538
254000 1.09009 0.579315 0.726 -3.35047 1.63481 -4.98528
254020 1.08837 0.586913 0.726 -3.34998 1.63223 -4.98221
254040 1.08889 0.577705 0.726 -3.35053 1.63301 -4.98355
254060 1.09694 0.527724 0.726 -3.35223 1.64508 -4.99731
254080 1.10822 0.456716 0.726 -3.35609 1.66199 -5.01808
254100 1.1026 0.451076 0.726 -3.36336 1.65356 -5.01692
254120 1.08754 0.480487 0.726 -3.37303 1.63099 -5.00402
254140 1.0836 0.461017 0.726 -3.3827 1.62507 -5.00777
254160 1.08266 0.431131 0.726 -3.39109 1.62367 -5.01476
254180 1.07893 0.421031 0.726 -3.39783 1.61807 -5.01589
254200 1.07955 0.404336 0.726 -3.40284 1.61901 -5.02185
254220 1.0765 0.413827 0.726 -3.4066 1.61443 -5.02103
