# Chunk-averaged data for fix profile and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vy
5000 20 5000
  14 0.675 248.241 -0.0185969
  15 0.725 250.054 -0.0184259
  16 0.775 249.989 -0.00428579
  17 0.825 253.096 -0.0237173
  18 0.875 254.474 -0.0311736
  19 0.925 258.624 -0.0777002
  20 0.975 260.276 -0.155644
7785000 20 5000
  1 0.025 255.067 -0.167491
  2 0.075 253.588 -0.13104
  3 0.125 241.367 -0.0461111
  4 0.175 250.17 0.00637715
  5 0.225 251.22 0.025195
  6 0.275 253.201 0.0530422
  7 0.325 246.819 0.0409394
  8 0.375 247.188 0.0816098
  9 0.425 249.736 0.103886
  10 0.475 251.61 0.123424
  11 0.525 247.173 0.128122
  12 0.575 247.914 0.0972001
  13 0.625 243.932 0.0407725
  14 0.675 246.808 0.0245287
  15 0.725 247.123 -0.0138326
  16 0.775 245.065 -0.0232082
  17 0.825 253.195 -0.032887
  18 0.875 252.763 -0.0608185
  19 0.925 258.863 -0.0986079
  20 0.975 257.198 -0.13602
7790000 20 5000
  1 0.025 254.765 -0.140414
  2 0.075 248.991 -0.0900916
  3 0.125 253.285 -0.0718496
  4 0.175 245.611 -0.0551832
  5 0.225 246.402 0.0406934
  6 0.275 246.222 0.0397371
  7 0.325 252.35 0.0295157
  8 0.375 250.487 0.0887884
  9 0.425 244.221 0.070476
  10 0.475 251.03 0.15078
  11 0.525 245.786 0.197637
  12 0.575 250.071 0.119558
  13 0.625 251.625 0.0738305
  14 0.675 248.976 0.0243247
  15 0.725 248.575 0.00393815
  16 0.775 245.75 -0.0258693
  17 0.825 249.55 -0.0615569
  18 0.875 251.003 -0.120993
  19 0.925 261.781 -0.10598
  20 0.975 253.521 -0.153282
7795000 20 5000
  1 0.025 254.826 -0.125544
  2 0.075 250.44 -0.106563
  3 0.125 254.191 -0.0469783
  4 0.175 245.652 -0.0158656
  5 0.225 251.59 -0.0140876
  6 0.275 246.716 0.0811003
  7 0.325 255.942 0.0632969
  8 0.375 246.985 0.0582531
  9 0.425 246.609 0.0895791
  10 0.475 249.398 0.119773
  11 0.525 250.818 0.146733
  12 0.575 248.167 0.0893699
  13 0.625 255.313 0.0644149
  14 0.675 247.904 0.0670501
  15 0.725 244.172 0.0345042
  16 0.775 240.765 -0.028722
  17 0.825 246.157 -0.0875078
  18 0.875 256.087 -0.0992065
  19 0.925 251.355 -0.144385
  20 0.975 256.912 -0.135524
7800000 20 5000
  1 0.025 255.186 -0.0722341
  2 0.075 249.768 -0.0637144
  3 0.125 251.389 -0.0840144
  4 0.175 251.769 -0.0752865
  5 0.225 244.985 -0.0109657
  6 0.275 249.513 0.0440531
  7 0.325 255.252 0.0451603
  8 0.375 245.178 0.0685262
  9 0.425 248.833 0.0837311
  10 0.475 252.947 0.13347
  11 0.525 253.146 0.140718
  12 0.575 250.18 0.119947
  13 0.625 250.628 0.0990335
  14 0.675 245.517 0.0790064
  15 0.725 251.329 0.010991
  16 0.775 244.861 -0.065915
  17 0.825 249.481 -0.0963044
  18 0.875 247.531 -0.102899
  19 0.925 250.831 -0.132724
  20 0.975 251.675 -0.12115
7805000 20 5000
  1 0.025 256.378 -0.18948
  2 0.075 249.45 -0.119303
  3 0.125 251.953 -0.0804877
  4 0.175 248.902 -0.0579156
  5 0.225 246.628 -0.0148753
  6 0.275 253.352 0.0376374
  7 0.325 254.294 0.0519593
  8 0.375 252.464 0.0563784
  9 0.425 251.089 0.097524
  10 0.475 249.343 0.0989265
  11 0.525 249.02 0.12521
  12 0.575 252.97 0.189497
  13 0.625 245.022 0.0988359
  14 0.675 245.208 0.0644504
  15 0.725 245.476 0.0463684
  16 0.775 252.902 -0.00615734
  17 0.825 244.985 -0.0775482
  18 0.875 249.958 -0.0950246
  19 0.925 251.24 -0.112049
  20 0.975 249.368 -0.11026
7810000 20 5000
  1 0.025 250.469 -0.138138
  2 0.075 256.827 -0.169016
  3 0.125 246.857 -0.103856
  4 0.175 247.255 -0.0466201
  5 0.225 244.515 0.00658306
  6 0.275 247.669 -0.00238071
  7 0.325 247.501 0.0493505
  8 0.375 250.516 0.0419471
  9 0.425 252.609 0.0693272
  10 0.475 249.818 0.0894281
  11 0.525 253.49 0.188411
  12 0.575 248.763 0.149261
  13 0.625 250.073 0.0876673
  14 0.675 253.121 0.0794355
  15 0.725 248.033 0.0247717
  16 0.775 248.213 -0.0210857
  17 0.825 245.419 -0.0897926
  18 0.875 250.387 -0.0684459
  19 0.925 253.707 -0.083226
  20 0.975 254.758 -0.0626714
7815000 20 5000
  1 0.025 257.543 -0.140518
  2 0.075 254.672 -0.153999
  3 0.125 250.337 -0.0962651
  4 0.175 248.813 -0.0396094
  5 0.225 252.903 -0.0272568
  6 0.275 250.359 0.00706192
  7 0.325 248.691 0.0251758
  8 0.375 248.056 0.0714845
  9 0.425 248.175 0.054962
  10 0.475 253.529 0.0625653
  11 0.525 249.732 0.182336
  12 0.575 250.682 0.159134
  13 0.625 250.179 0.0969812
  14 0.675 252.063 0.0742776
  15 0.725 246.504 0.0435389
  16 0.775 239.432 -0.0371733
  17 0.825 244.612 -0.0380907
  18 0.875 246.508 -0.0638982
  19 0.925 251.485 -0.0713425
  20 0.975 255.727 -0.102615
7820000 20 5000
  1 0.025 254.896 -0.151036
  2 0.075 256.098 -0.104505
  3 0.125 249.511 -0.0730645
  4 0.175 255.221 -0.0297895
  5 0.225 246.816 -0.0197916
  6 0.275 246.81 -0.0434657
  7 0.325 246.59 0.0226617
  8 0.375 248.09 0.0601234
  9 0.425 247.112 0.109976
  10 0.475 256.471 0.138892
  11 0.525 254.653 0.152489
  12 0.575 262.033 0.125668
  13 0.625 246.879 0.0910093
  14 0.675 250.927 0.0687327
  15 0.725 244.114 -0.00210629
  16 0.775 248.89 -0.0150765
  17 0.825 240.188 -0.0576989
  18 0.875 242.43 -0.0650778
  19 0.925 245.181 -0.0911771
  20 0.975 257.089 -0.123745
7825000 20 5000
  1 0.025 254.067 -0.188484
  2 0.075 250.536 -0.176294
  3 0.125 250.737 -0.136288
  4 0.175 253.128 -0.085518
  5 0.225 242.369 -0.031717
  6 0.275 247.578 0.0384497
  7 0.325 248.141 0.0495229
  8 0.375 251.905 0.0177094
  9 0.425 250.128 0.0627427
  10 0.475 253.055 0.134277
  11 0.525 252.551 0.138534
  12 0.575 259.208 0.114337
  13 0.625 251.166 0.135935
  14 0.675 254.096 0.0625161
  15 0.725 248.926 -0.0095095
  16 0.775 248.487 0.021219
  17 0.825 243.886 0.0197664
  18 0.875 246.201 -0.0450197
  19 0.925 247.199 -0.0513168
  20 0.975 246.634 -0.076989
7830000 20 5000
  1 0.025 251.175 -0.153938
  2 0.075 252.708 -0.163032
  3 0.125 251.112 -0.138576
  4 0.175 250.808 -0.0789015
  5 0.225 249.444 -0.0250163
  6 0.275 247.086 0.0271117
  7 0.325 249.913 0.0112851
  8 0.375 253.35 0.0946922
  9 0.425 251.443 0.122347
  10 0.475 252.7 0.135512
  11 0.525 253.038 0.154086
  12 0.575 254.294 0.10148
  13 0.625 254.289 0.0666364
  14 0.675 244.008 0.0409298
  15 0.725 249.748 0.0220536
  16 0.775 251.346 0.0243785
  17 0.825 250.233 -0.0255778
  18 0.875 243.378 -0.0752769
  19 0.925 243.046 -0.0626347
  20 0.975 246.881 -0.0860469
7835000 20 5000
  1 0.025 255.603 -0.180846
  2 0.075 252.524 -0.168294
  3 0.125 240.572 -0.14008
  4 0.175 248.675 -0.0772431
  5 0.225 247.212 -0.0171888
  6 0.275 244.216 0.0696359
  7 0.325 245.876 0.0829331
  8 0.375 254.718 0.0782635
  9 0.425 251.234 0.0891757
  10 0.475 250.862 0.128878
  11 0.525 255.332 0.14197
  12 0.575 254.493 0.140268
  13 0.625 253.402 0.0799783
  14 0.675 245.963 0.0436397
  15 0.725 253.079 0.0351387
  16 0.775 251.529 0.025322
  17 0.825 247.717 -0.0836814
  18 0.875 247.882 -0.0585762
  19 0.925 253.753 -0.0775079
  20 0.975 245.357 -0.120147
7840000 20 5000
  1 0.025 253.306 -0.224567
  2 0.075 252.95 -0.164445
  3 0.125 251.024 -0.0590385
  4 0.175 247.374 -0.0126084
  5 0.225 246.43 -0.00984365
  6 0.275 244.584 0.017833
  7 0.325 248.806 0.0491696
  8 0.375 246.36 0.115689
  9 0.425 257.616 0.135124
  10 0.475 250.133 0.14284
  11 0.525 257.4 0.164894
  12 0.575 251.667 0.10282
  13 0.625 244.484 0.104221
  14 0.675 244.317 0.0765078
  15 0.725 242.459 0.0283508
  16 0.775 254.295 -0.0350291
  17 0.825 249.756 -0.0171465
  18 0.875 254.788 -0.0673053
  19 0.925 249.424 -0.142509
  20 0.975 252.827 -0.198844
7845000 20 5000
  1 0.025 261.671 -0.161829
  2 0.075 253.563 -0.130058
  3 0.125 253.635 -0.0941187
  4 0.175 247.547 0.0291206
  5 0.225 249.661 0.0610174
  6 0.275 240.399 0.0700714
  7 0.325 244.785 0.0154764
  8 0.375 247.714 0.0261043
  9 0.425 249.201 0.0550715
  10 0.475 244.871 0.119726
  11 0.525 251.364 0.131425
  12 0.575 252.101 0.140381
  13 0.625 247.458 0.109994
  14 0.675 247.606 0.0570193
  15 0.725 247.869 0.0256462
  16 0.775 251.684 -0.00287065
  17 0.825 250.061 -0.0662121
  18 0.875 256.783 -0.0899814
  19 0.925 250.155 -0.15695
  20 0.975 251.87 -0.118557
7850000 20 5000
  1 0.025 255.697 -0.144324
  2 0.075 247.214 -0.0729682
  3 0.125 257.225 -0.0581473
  4 0.175 244.484 -0.0616123
  5 0.225 246.548 -0.0233319
  6 0.275 240.575 0.037341
  7 0.325 250.674 0.0352345
  8 0.375 248.997 0.0791013
  9 0.425 245.154 0.111882
  10 0.475 250.362 0.158878
  11 0.525 249.776 0.154989
  12 0.575 253 0.108509
  13 0.625 246.899 0.0849504
  14 0.675 248.678 0.085966
  15 0.725 251.068 0.0476666
  16 0.775 254.463 0.000175449
  17 0.825 250.058 -0.102174
  18 0.875 253.93 -0.136218
  19 0.925 255.832 -0.144067
  20 0.975 249.366 -0.150524
7855000 20 5000
  1 0.025 256.543 -0.146954
  2 0.075 255.182 -0.177745
  3 0.125 243.898 -0.140915
  4 0.175 249.558 -0.0396592
  5 0.225 245.698 -0.0194886
  6 0.275 246.882 -0.0182834
  7 0.325 247.315 0.0398185
  8 0.375 252.275 0.0522262
  9 0.425 242.468 0.128922
  10 0.475 245.747 0.169439
  11 0.525 247.669 0.196017
  12 0.575 251.981 0.162636
  13 0.625 252.673 0.0699014
  14 0.675 253.07 0.0545373
  15 0.725 253.441 0.0235461
  16 0.775 250.829 -0.0266224
  17 0.825 245.06 -0.0565652
  18 0.875 253.858 -0.0653069
  19 0.925 254.058 -0.10347
  20 0.975 251.793 -0.0907495
7860000 20 5000
  1 0.025 253.869 -0.180559
  2 0.075 250.891 -0.133806
  3 0.125 244.967 -0.139212
  4 0.175 248.728 -0.086142
  5 0.225 249.308 -0.0848559
  6 0.275 247.569 -0.0259775
  7 0.325 243.498 0.0719823
  8 0.375 251.197 0.0801206
  9 0.425 241.771 0.130521
  10 0.475 251.386 0.172334
  11 0.525 247.534 0.132244
  12 0.575 251.213 0.106369
  13 0.625 256.517 0.0786723
  14 0.675 258.779 0.0921533
  15 0.725 252.145 0.076074
  16 0.775 250.107 -0.00479611
  17 0.825 247.742 -0.0270014
  18 0.875 251.628 -0.0543325
  19 0.925 251.732 -0.077482
  20 0.975 249.417 -0.126733
7865000 20 5000
  1 0.025 250.781 -0.178601
  2 0.075 257.543 -0.129252
  3 0.125 240.447 -0.127305
  4 0.175 246.405 -0.0816544
  5 0.225 247.349 -0.10278
  6 0.275 240.171 -0.0158424
  7 0.325 250.436 0.0468484
  8 0.375 241.583 0.0601911
  9 0.425 243.549 0.0661579
  10 0.475 252.782 0.150038
  11 0.525 248.285 0.176335
  12 0.575 252.201 0.149109
  13 0.625 256.586 0.120685
  14 0.675 260.344 0.103434
  15 0.725 249.611 0.0878639
  16 0.775 252.674 -0.000924507
  17 0.825 255.439 -0.0217442
  18 0.875 254.876 -0.0581575
  19 0.925 251.312 -0.11793
  20 0.975 247.626 -0.134248
7870000 20 5000
  1 0.025 253.784 -0.18188
  2 0.075 246.82 -0.151451
  3 0.125 250.698 -0.111159
  4 0.175 240.747 -0.0726407
  5 0.225 241.964 -0.0357211
  6 0.275 246.659 -0.0275323
  7 0.325 246.383 0.0243782
  8 0.375 245.304 0.0326079
  9 0.425 237.292 0.0718302
  10 0.475 252.331 0.135223
  11 0.525 257.183 0.172684
  12 0.575 248.894 0.147746
  13 0.625 252.107 0.106872
  14 0.675 255.631 0.0911612
  15 0.725 251.671 0.0950413
  16 0.775 253.416 0.0167011
  17 0.825 256.934 -0.0546435
  18 0.875 257.983 -0.0529026
  19 0.925 252.575 -0.0901628
  20 0.975 251.623 -0.119082
7875000 20 5000
  1 0.025 249.282 -0.195346
  2 0.075 250.507 -0.178775
  3 0.125 243.992 -0.163729
  4 0.175 247.641 -0.109893
  5 0.225 244.789 -0.00793822
  6 0.275 247.493 0.00755742
  7 0.325 242.787 0.0486275
  8 0.375 248.746 0.0783829
  9 0.425 244.315 0.080028
  10 0.475 247.892 0.138832
  11 0.525 254.309 0.162778
  12 0.575 257.287 0.144504
  13 0.625 256.403 0.118637
  14 0.675 257.736 0.101815
  15 0.725 254.554 0.0224124
  16 0.775 244.547 -0.00898831
  17 0.825 252.219 -0.0384606
  18 0.875 253.476 -0.0496372
  19 0.925 254.394 -0.0790128
  20 0.975 247.633 -0.0844567
7880000 20 5000
  1 0.025 249.968 -0.157065
  2 0.075 246.188 -0.177909
  3 0.125 244.843 -0.1486
  4 0.175 246.218 -0.080724
  5 0.225 243.365 -0.0392529
  6 0.275 253.327 -0.0304654
  7 0.325 254.33 0.0116156
  8 0.375 246.577 0.10393
  9 0.425 253.714 0.11538
  10 0.475 243.966 0.139634
  11 0.525 244.526 0.137185
  12 0.575 255.267 0.0884603
  13 0.625 256.72 0.0793604
  14 0.675 257.168 0.102613
  15 0.725 258.272 0.0626775
  16 0.775 254.568 0.0236888
  17 0.825 247.514 0.00378079
  18 0.875 250.377 -0.0208439
  19 0.925 245.024 -0.112789
  20 0.975 248.069 -0.11496
7885000 20 5000
  1 0.025 249.678 -0.171123
  2 0.075 247.431 -0.138833
  3 0.125 246.145 -0.109111
  4 0.175 247.785 -0.0985649
  5 0.225 252.607 -0.0784837
  6 0.275 254.559 -0.0493087
  7 0.325 246.895 0.0452408
  8 0.375 237.275 0.0827076
  9 0.425 251.695 0.144839
  10 0.475 249.21 0.164272
  11 0.525 249.291 0.158482
  12 0.575 247.454 0.100989
  13 0.625 259.801 0.0700121
  14 0.675 261.131 0.0713413
  15 0.725 253.406 0.0920572
  16 0.775 260.526 0.0246846
  17 0.825 249.952 -0.0098523
  18 0.875 243.43 -0.0905901
  19 0.925 246.481 -0.090295
  20 0.975 245.246 -0.129495
7890000 20 5000
  1 0.025 246.432 -0.168648
  2 0.075 249.733 -0.160764
  3 0.125 248.234 -0.14562
  4 0.175 254.264 -0.0900214
  5 0.225 242.789 -0.0785175
  6 0.275 248.367 -0.0447834
  7 0.325 243.019 0.0285107
  8 0.375 241.087 0.0693609
  9 0.425 239.17 0.102801
  10 0.475 249.757 0.161674
  11 0.525 250.813 0.174916
  12 0.575 260.804 0.12107
  13 0.625 258.739 0.0993844
  14 0.675 258.177 0.0744497
  15 0.725 256.913 0.0418935
  16 0.775 254.945 0.0359727
  17 0.825 256.898 0.00600989
  18 0.875 244.669 -0.0205327
  19 0.925 246.637 -0.0893652
  20 0.975 248.55 -0.130684
7895000 20 5000
  1 0.025 245.69 -0.180382
  2 0.075 238.692 -0.146082
  3 0.125 242.039 -0.122807
  4 0.175 252.363 -0.0867706
  5 0.225 250.033 -0.0211714
  6 0.275 245.406 0.009481
  7 0.325 245.884 0.00338299
  8 0.375 248.756 0.0267319
  9 0.425 255.453 0.0976432
  10 0.475 249.735 0.114984
  11 0.525 259.497 0.171296
  12 0.575 258.254 0.154011
  13 0.625 257.57 0.0899119
  14 0.675 255.274 0.0588581
  15 0.725 257.863 0.0669751
  16 0.775 252.002 -0.010946
  17 0.825 251.582 -0.0441408
  18 0.875 244.312 -0.0181893
  19 0.925 245.862 -0.0785094
  20 0.975 243.732 -0.120763
7900000 20 5000
  1 0.025 248.703 -0.135051
  2 0.075 249.43 -0.174578
  3 0.125 245.274 -0.111772
  4 0.175 243.562 -0.0402168
  5 0.225 247.74 -0.0114503
  6 0.275 238.719 -0.00788329
  7 0.325 246.98 0.0355603
  8 0.375 251.416 0.0743331
  9 0.425 253.867 0.103733
  10 0.475 249.776 0.095559
  11 0.525 252.336 0.128574
  12 0.575 250.526 0.126111
  13 0.625 252.44 0.102674
  14 0.675 257.042 0.0725583
  15 0.725 255.783 0.0480162
  16 0.775 250.6 0.00556931
  17 0.825 250.974 -0.0611627
  18 0.875 253.195 -0.0282657
  19 0.925 254.032 -0.111006
  20 0.975 247.606 -0.121934
7905000 20 5000
  1 0.025 244.051 -0.150545
  2 0.075 244.47 -0.178281
  3 0.125 243.774 -0.105474
  4 0.175 243.408 -0.0919613
  5 0.225 240.864 -0.0892183
  6 0.275 242.208 0.0275798
  7 0.325 247.983 0.04634
  8 0.375 252.542 0.0941911
  9 0.425 252.036 0.116028
  10 0.475 251.818 0.104782
  11 0.525 255.32 0.123
  12 0.575 254.83 0.097577
  13 0.625 257.483 0.112219
  14 0.675 257.921 0.0845722
  15 0.725 257.562 0.0540949
  16 0.775 251.523 0.0493187
  17 0.825 255.547 -0.0157055
  18 0.875 248.124 -0.0918191
  19 0.925 249.181 -0.100542
  20 0.975 249.356 -0.116875
7910000 20 5000
  1 0.025 250.374 -0.21223
  2 0.075 249.337 -0.151608
  3 0.125 248.592 -0.0625212
  4 0.175 238.352 -0.0703931
  5 0.225 242.624 0.0147983
  6 0.275 243.951 0.0331926
  7 0.325 250.097 0.0398533
  8 0.375 251.11 0.0389909
  9 0.425 245.011 0.0360764
  10 0.475 246.234 0.0953798
  11 0.525 252.989 0.170613
  12 0.575 256.624 0.12866
  13 0.625 259.749 0.126584
  14 0.675 258.327 0.135749
  15 0.725 254.457 0.0623402
  16 0.775 259.042 0.0263701
  17 0.825 248.244 -0.0112232
  18 0.875 250.52 -0.0952413
  19 0.925 246.484 -0.132219
  20 0.975 247.882 -0.194036
7915000 20 5000
  1 0.025 246.967 -0.159094
  2 0.075 254.16 -0.119974
  3 0.125 246.554 -0.0915407
  4 0.175 245.57 -0.0292083
  5 0.225 246.533 0.00879054
  6 0.275 244.34 -0.00213117
  7 0.325 248.549 -0.0118596
  8 0.375 246.745 0.0215678
  9 0.425 249.342 0.0909065
  10 0.475 253.363 0.120862
  11 0.525 251.301 0.136556
  12 0.575 256.807 0.133478
  13 0.625 260.602 0.0914516
  14 0.675 250.067 0.0777507
  15 0.725 257.236 0.0840479
  16 0.775 251.153 -0.0106628
  17 0.825 253.364 -0.0342393
  18 0.875 245.026 -0.0399039
  19 0.925 247.46 -0.104111
  20 0.975 244.864 -0.181242
7920000 20 5000
  1 0.025 249.791 -0.138653
  2 0.075 241.067 -0.0840379
  3 0.125 246.254 -0.0713614
  4 0.175 241.672 -0.0631749
  5 0.225 243.409 -0.0373227
  6 0.275 242.611 -0.0270479
  7 0.325 248.74 0.0217765
  8 0.375 249.692 0.0865057
  9 0.425 253.559 0.123633
  10 0.475 250.653 0.11686
  11 0.525 261.054 0.105653
  12 0.575 257.977 0.0909233
  13 0.625 258.496 0.0984895
  14 0.675 255.362 0.0471892
  15 0.725 250.854 0.0668737
  16 0.775 249.383 0.0218419
  17 0.825 251.242 -0.0200034
  18 0.875 248.958 -0.0721879
  19 0.925 251.362 -0.130352
  20 0.975 247.866 -0.15848
7925000 20 5000
  1 0.025 249.25 -0.1378
  2 0.075 252.113 -0.104553
  3 0.125 251.311 -0.033782
  4 0.175 241.319 -0.0680899
  5 0.225 243.915 -0.0587082
  6 0.275 239.374 0.0338643
  7 0.325 250.896 0.0686926
  8 0.375 250.904 0.0518245
  9 0.425 257.323 0.0883201
  10 0.475 256.494 0.0893671
  11 0.525 254.737 0.0945757
  12 0.575 259.555 0.0734888
  13 0.625 254.351 0.0457131
  14 0.675 253.919 0.087505
  15 0.725 250.015 0.027736
  16 0.775 250.731 0.0157853
  17 0.825 243.771 -0.0107893
  18 0.875 242.141 -0.073444
  19 0.925 253.008 -0.0787475
  20 0.975 244.874 -0.1291
7930000 20 5000
  1 0.025 250.078 -0.145612
  2 0.075 256.511 -0.160687
  3 0.125 245.983 -0.104938
  4 0.175 246.562 -0.043393
  5 0.225 245.859 0.0580121
  6 0.275 249.315 0.0332742
  7 0.325 246.517 0.037991
  8 0.375 251.958 0.00289989
  9 0.425 253.279 0.0681256
  10 0.475 256.459 0.102035
  11 0.525 253.437 0.148018
  12 0.575 256.702 0.0885315
  13 0.625 245.449 0.0329481
  14 0.675 248.701 0.0133494
  15 0.725 255.2 0.0233956
  16 0.775 252.971 0.0278712
  17 0.825 247.568 -0.00947373
  18 0.875 244.018 -0.0452405
  19 0.925 246.445 -0.0735879
  20 0.975 246.987 -0.061056
7935000 20 5000
  1 0.025 247.426 -0.146199
  2 0.075 252.402 -0.169207
  3 0.125 250.613 -0.125728
  4 0.175 244.622 0.00440288
  5 0.225 247.23 0.0767046
  6 0.275 252.22 0.0369606
  7 0.325 253.976 0.0476286
  8 0.375 248.601 0.0422564
  9 0.425 249.56 0.0250827
  10 0.475 254.343 0.0602423
  11 0.525 249.536 0.141275
  12 0.575 252.593 0.121144
  13 0.625 255.824 0.0637943
  14 0.675 252.931 0.0807982
  15 0.725 249.549 0.0600287
  16 0.775 251.104 -0.00329709
  17 0.825 244.318 -0.0711398
  18 0.875 253.139 -0.0864384
  19 0.925 247.651 -0.0553093
  20 0.975 242.362 -0.111231
7940000 20 5000
  1 0.025 241.124 -0.166154
  2 0.075 248.966 -0.115802
  3 0.125 246.549 -0.107484
  4 0.175 245.361 -0.0493687
  5 0.225 255.952 0.00510633
  6 0.275 249.511 0.0728765
  7 0.325 249.044 0.0300139
  8 0.375 252.298 0.0589723
  9 0.425 252.749 0.106664
  10 0.475 248.511 0.103281
  11 0.525 250.919 0.100845
  12 0.575 251.837 0.0908941
  13 0.625 258.042 0.0866071
  14 0.675 256.428 0.0693458
  15 0.725 251.268 0.0838115
  16 0.775 247.512 0.0315181
  17 0.825 241.528 -0.0390295
  18 0.875 248.798 -0.0878264
  19 0.925 252.201 -0.124875
  20 0.975 251.402 -0.164579
7945000 20 5000
  1 0.025 247.872 -0.160306
  2 0.075 247.706 -0.176328
  3 0.125 248.445 -0.114888
  4 0.175 250.251 -0.0897947
  5 0.225 255.73 0.0053702
  6 0.275 250.785 0.0290102
  7 0.325 252.741 0.054751
  8 0.375 245.6 0.0805656
  9 0.425 248.155 0.134299
  10 0.475 253.257 0.17292
  11 0.525 257.949 0.182945
  12 0.575 254.331 0.120428
  13 0.625 249.832 0.05712
  14 0.675 247.589 0.0180787
  15 0.725 250.825 -0.00505641
  16 0.775 250.455 -0.0292651
  17 0.825 246.854 -0.0217061
  18 0.875 244.261 -0.0713948
  19 0.925 247.059 -0.0683202
  20 0.975 250.303 -0.132869
7950000 20 5000
  1 0.025 257.621 -0.164256
  2 0.075 249.971 -0.163747
  3 0.125 249.252 -0.113516
  4 0.175 247.086 -0.0590548
  5 0.225 246.423 -0.00721348
  6 0.275 250.196 0.0437851
  7 0.325 249.082 0.0656989
  8 0.375 251.348 0.093829
  9 0.425 245.35 0.09462
  10 0.475 255.606 0.138649
  11 0.525 254.19 0.169717
  12 0.575 258.01 0.108778
  13 0.625 250.865 0.0702726
  14 0.675 252.32 0.0840458
  15 0.725 246.527 -0.0168429
  16 0.775 249.757 -0.00504626
  17 0.825 250.188 -0.0419958
  18 0.875 245.631 -0.0447988
  19 0.925 246.271 -0.125246
  20 0.975 244.305 -0.138845
7955000 20 5000
  1 0.025 253.078 -0.186667
  2 0.075 254.137 -0.175491
  3 0.125 249.056 -0.120164
  4 0.175 253.158 -0.042797
  5 0.225 240.447 0.0241167
  6 0.275 245.338 0.0383311
  7 0.325 247.663 0.0567491
  8 0.375 249.827 0.0859293
  9 0.425 249.09 0.0763456
  10 0.475 249.609 0.121133
  11 0.525 255.293 0.169565
  12 0.575 252.455 0.112047
  13 0.625 253.268 0.0717978
  14 0.675 250.915 0.0812436
  15 0.725 247.833 0.0488753
  16 0.775 254.1 0.0205238
  17 0.825 245.221 -0.0218651
  18 0.875 249.481 -0.0783999
  19 0.925 251.249 -0.139476
  20 0.975 248.781 -0.140219
7960000 20 5000
  1 0.025 251.434 -0.185961
  2 0.075 247.229 -0.143072
  3 0.125 249.602 -0.0757435
  4 0.175 245.864 -0.0124178
  5 0.225 244.029 -0.0407328
  6 0.275 251.058 -0.0672427
  7 0.325 249.575 0.0234411
  8 0.375 250.578 0.0744059
  9 0.425 246.171 0.135842
  10 0.475 250.513 0.14438
  11 0.525 256.559 0.145987
  12 0.575 249.147 0.159529
  13 0.625 247.539 0.100431
  14 0.675 253.529 0.0709994
  15 0.725 250.924 0.0295669
  16 0.775 249.381 -0.0123695
  17 0.825 254.478 -0.0315606
  18 0.875 251.862 -0.0857748
  19 0.925 253.455 -0.090695
  20 0.975 247.074 -0.141535
7965000 20 5000
  1 0.025 249.893 -0.184921
  2 0.075 252.3 -0.166229
  3 0.125 249.713 -0.115246
  4 0.175 238.032 -0.0369157
  5 0.225 242.738 -0.00885057
  6 0.275 243.898 -0.00581493
  7 0.325 252.29 0.0367729
  8 0.375 251.011 0.0792812
  9 0.425 243.158 0.161286
  10 0.475 245.121 0.159476
  11 0.525 253.811 0.156413
  12 0.575 258.293 0.121054
  13 0.625 246.5 0.105358
  14 0.675 257.647 0.0722162
  15 0.725 246.86 0.0131181
  16 0.775 252.105 -0.0211851
  17 0.825 258.014 -0.0732789
  18 0.875 255.811 -0.0581074
  19 0.925 249.907 -0.102788
  20 0.975 252.898 -0.127271
7970000 20 5000
  1 0.025 257.139 -0.156038
  2 0.075 253.473 -0.137473
  3 0.125 252.749 -0.0528566
  4 0.175 248.892 -0.0390023
  5 0.225 245.239 -0.0135368
  6 0.275 248.059 0.00105159
  7 0.325 250.938 0.0480771
  8 0.375 249.537 0.128894
  9 0.425 251.052 0.105601
  10 0.475 247.556 0.11609
  11 0.525 249.443 0.129732
  12 0.575 252.647 0.114487
  13 0.625 244.194 0.0875934
  14 0.675 251.169 0.0368013
  15 0.725 239.574 0.0274069
  16 0.775 255.302 -0.00069059
  17 0.825 254.185 -0.0409118
  18 0.875 254.305 -0.0777426
  19 0.925 247.061 -0.102625
  20 0.975 247.487 -0.166344
7975000 20 5000
  1 0.025 257.073 -0.175732
  2 0.075 251.892 -0.109432
  3 0.125 247.936 -0.0643097
  4 0.175 237.767 -0.0494198
  5 0.225 237.283 -0.0393789
  6 0.275 245.882 0.021645
  7 0.325 249.579 0.0796042
  8 0.375 250.362 0.0818195
  9 0.425 256.787 0.103297
  10 0.475 251.182 0.0921892
  11 0.525 245.712 0.130018
  12 0.575 256.969 0.120167
  13 0.625 254.004 0.0850909
  14 0.675 251.391 0.052943
  15 0.725 250.777 0.0462037
  16 0.775 249.039 0.0291988
  17 0.825 250.554 -0.0686083
  18 0.875 251.747 -0.080121
  19 0.925 250.927 -0.117464
  20 0.975 253.139 -0.139638
7980000 20 5000
  1 0.025 247.202 -0.133712
  2 0.075 246.445 -0.140986
  3 0.125 252.781 -0.0783528
  4 0.175 246.319 -0.0880163
  5 0.225 252.336 -0.0264561
  6 0.275 243.592 0.0310576
  7 0.325 249.624 0.0892591
  8 0.375 258.923 0.115811
  9 0.425 256.29 0.0790391
